tucaseid,split,cluster,health_score,year,sex,age,education,sequence_length,total_minutes,Sleep,TV/Screen,Exercise,Work (main),Work (other),Eating/Drinking,Grooming/Self-care,Housework,Food Prep,Home Maintenance,Childcare,Adult Care,Education,Shopping,Professional Services,Household Services,Civic/Government,Socializing (family),Socializing (friends),Leisure/Relaxing,Arts/Entertainment,Religious/Volunteer,Phone/Communication,Travel,Other
20120403121331,train,17,0.3096,2012,2,48,40,15,1440,0.3125,0.1757,0.0,0.3021,0.0,0.0139,0.0312,0.0,0.0292,0.0,0.0,0.0,0.0,0.0035,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0694,0.0
20060606061014,train,17,0.3517,2006,1,27,34,13,1440,0.3542,0.1042,0.0,0.4062,0.0,0.0729,0.0208,0.0,0.0208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0208,0.0
20070503070874,train,17,0.3599,2007,2,72,40,15,1440,0.4861,0.0903,0.0,0.2903,0.0,0.0104,0.0208,0.0,0.0,0.066,0.0,0.0,0.0,0.0083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0278,0.0
20110807111459,train,17,0.2945,2011,2,55,39,18,1440,0.3125,0.2014,0.0,0.309,0.0,0.1007,0.0208,0.0056,0.0014,0.0,0.0,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0451,0.0
20100201100726,train,17,0.4131,2010,1,42,42,5,1440,0.0833,0.0,0.0,0.3854,0.0,0.5208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104,0.0
20030504032298,train,17,0.3149,2003,2,59,39,15,1440,0.3854,0.1667,0.0,0.309,0.0,0.0972,0.0243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0174,0.0
20110806110985,train,17,0.3374,2011,1,39,35,16,1440,0.3958,0.1285,0.0,0.3368,0.0,0.0486,0.0208,0.0,0.0,0.0486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0208,0.0
20091110090593,train,17,0.3129,2009,2,31,40,16,1440,0.3125,0.1736,0.0,0.3646,0.0,0.0521,0.0417,0.0,0.0,0.0139,0.0035,0.0208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0174,0.0
20031211032193,train,17,0.364,2003,1,43,43,13,1440,0.3507,0.0833,0.0,0.375,0.0,0.0208,0.0,0.0,0.0,0.0521,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556,0.0
20240504241639,train,17,0.4131,2024,1,46,39,8,1440,0.4132,0.0,0.0,0.4479,0.0,0.0417,0.0208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0764,0.0
