tucaseid,split,cluster,health_score,year,sex,age,education,sequence_length,total_minutes,Sleep,TV/Screen,Exercise,Work (main),Work (other),Eating/Drinking,Grooming/Self-care,Housework,Food Prep,Home Maintenance,Childcare,Adult Care,Education,Shopping,Professional Services,Household Services,Civic/Government,Socializing (family),Socializing (friends),Leisure/Relaxing,Arts/Entertainment,Religious/Volunteer,Phone/Communication,Travel,Other
20090906090541,train,12,0.445,2009,2,41,40,35,1440,0.2292,0.0917,0.0,0.3285,0.0,0.0417,0.0104,0.0,0.0486,0.0417,0.0278,0.0,0.0625,0.0243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0938,0.0
20091211090517,train,12,0.4271,2009,2,50,42,38,1440,0.375,0.1958,0.0347,0.0,0.0,0.0139,0.0312,0.0,0.0431,0.0625,0.0,0.0035,0.0,0.1597,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0035,0.0431,0.0
20111211111378,train,12,0.3846,2011,2,32,44,41,1440,0.2257,0.2153,0.0,0.0035,0.0,0.1146,0.0208,0.0174,0.0924,0.066,0.0312,0.0,0.0,0.0764,0.0,0.0,0.0,0.0243,0.0,0.0,0.0,0.0,0.0,0.1125,0.0
20050302051873,train,12,0.4853,2005,2,56,43,35,1440,0.3625,0.0,0.0,0.3125,0.0,0.0312,0.0521,0.0132,0.0194,0.0556,0.0,0.0007,0.0,0.0417,0.0104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417,0.059,0.0
20060606062314,train,12,0.459,2006,2,60,43,36,1440,0.3854,0.0625,0.0104,0.0,0.0,0.059,0.0104,0.0833,0.0625,0.0312,0.0,0.0312,0.0,0.0556,0.0,0.0,0.0,0.0,0.0,0.0,0.0972,0.0,0.0,0.1111,0.0
20220112212443,train,12,0.3763,2022,2,63,43,42,1440,0.3917,0.1806,0.0,0.0,0.0,0.1125,0.0104,0.0424,0.1368,0.0806,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0069,0.0,0.0,0.0,0.0174,0.0,0.0201,0.0
20150504150717,train,12,0.41,2015,2,85,39,36,1440,0.2917,0.2597,0.0417,0.0,0.0,0.0729,0.0799,0.0451,0.0104,0.0312,0.0,0.0014,0.0,0.0486,0.0104,0.0,0.0,0.0569,0.0,0.0,0.0,0.0,0.0,0.05,0.0
20031009031509,train,12,0.3421,2003,2,70,43,37,1440,0.3854,0.3028,0.0257,0.0104,0.0,0.0417,0.0833,0.0021,0.0646,0.0139,0.0,0.0,0.0,0.0035,0.0,0.0,0.0,0.0243,0.0,0.0,0.0,0.0,0.0,0.0424,0.0
20210403210625,train,12,0.3846,2021,2,64,42,37,1440,0.3979,0.2326,0.0,0.0,0.0,0.0521,0.0139,0.0417,0.0035,0.0049,0.0,0.0312,0.0,0.0174,0.0,0.0,0.0,0.0729,0.0,0.0,0.0,0.0417,0.0,0.0799,0.0104
20050201051609,train,12,0.3868,2005,2,68,39,37,1440,0.375,0.1562,0.0,0.1208,0.0,0.0521,0.0035,0.0764,0.0486,0.0111,0.0,0.0,0.0,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0278,0.0187,0.1076
20060303060890,train,12,0.5322,2006,1,59,43,42,1440,0.375,0.1736,0.0611,0.0104,0.0,0.0521,0.0528,0.0069,0.0014,0.0104,0.0,0.0,0.0,0.0035,0.0417,0.0,0.0,0.1257,0.0,0.0,0.0,0.0139,0.0,0.0715,0.0
20031212031638,train,12,0.3649,2003,2,64,40,40,1440,0.3333,0.191,0.0,0.0,0.0,0.059,0.0243,0.0035,0.0764,0.1319,0.0,0.0,0.0,0.0903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0208,0.0694,0.0
