tucaseid,split,cluster,health_score,year,sex,age,education,sequence_length,total_minutes,Sleep,TV/Screen,Exercise,Work (main),Work (other),Eating/Drinking,Grooming/Self-care,Housework,Food Prep,Home Maintenance,Childcare,Adult Care,Education,Shopping,Professional Services,Household Services,Civic/Government,Socializing (family),Socializing (friends),Leisure/Relaxing,Arts/Entertainment,Religious/Volunteer,Phone/Communication,Travel,Other
20030606032266,train,11,0.375,2003,2,40,44,10,1440,0.4167,0.0625,0.0,0.3646,0.0,0.0104,0.0104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0208,0.1146
20170706170093,train,11,0.3651,2017,2,29,43,10,1440,0.4201,0.0833,0.0,0.3646,0.0,0.0833,0.0208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0278,0.0
20070302071256,train,11,0.3353,2007,2,36,39,15,1440,0.434,0.1875,0.0,0.0,0.0,0.0625,0.0139,0.0,0.0625,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417,0.1479,0.0,0.0,0.0,0.0,0.0486,0.0
20141212141208,train,11,0.4048,2014,2,77,40,23,1440,0.4618,0.125,0.0625,0.0,0.0,0.066,0.0139,0.1389,0.0486,0.0104,0.0,0.0,0.0,0.0069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104,0.0556,0.0
20030605032693,train,11,0.3949,2003,1,32,40,8,1440,0.5,0.25,0.0,0.0,0.0,0.0,0.0208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2292,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20140605140118,train,11,0.3452,2014,1,67,39,20,1440,0.7035,0.2083,0.0417,0.0,0.0,0.0153,0.0139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0174,0.0
20230908231812,train,11,0.3254,2023,1,61,39,10,1440,0.5625,0.1667,0.0,0.0,0.0,0.0417,0.0417,0.0,0.0417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0208,0.0625
20170302171769,train,11,0.4048,2017,1,49,36,5,1440,0.3333,0.0,0.0,0.6458,0.0,0.0208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20111211111640,train,11,0.3452,2011,2,50,39,10,1440,0.4167,0.125,0.0,0.2222,0.0,0.0417,0.0625,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069,0.0
20191110191322,train,11,0.3353,2019,1,54,39,6,1440,0.5625,0.1458,0.0,0.0,0.0,0.0,0.0417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
20220403220693,train,11,0.4048,2022,2,25,39,15,1440,0.6493,0.0,0.0,0.0,0.0,0.1042,0.0938,0.0,0.0,0.0,0.0,0.0,0.0,0.0417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0278,0.0833
20050201050983,train,11,0.3403,2005,2,69,43,27,1440,0.3333,0.1771,0.0,0.0,0.0,0.0451,0.0674,0.0,0.0312,0.0431,0.0,0.0,0.0368,0.0,0.0,0.0,0.0,0.0417,0.0,0.0,0.0,0.1924,0.0,0.0319,0.0
20151009150005,train,11,0.2691,2015,1,60,38,14,1440,0.4514,0.3611,0.0069,0.0,0.0,0.0417,0.0347,0.0,0.0,0.0208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0208,0.0
20080403081646,train,11,0.1821,2008,1,21,34,10,1440,0.5,0.4674,0.0,0.0,0.0,0.0278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.0
20090908091012,train,11,0.4048,2009,2,64,43,7,1440,0.4444,0.0,0.0,0.0,0.0,0.125,0.0417,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3056,0.0
20131211130642,train,11,0.2757,2013,2,31,40,7,1440,0.625,0.2708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0208,0.0
20110302110954,train,11,0.2211,2011,2,60,40,10,1440,0.1875,0.3854,0.0,0.3125,0.0,0.0417,0.0,0.0625,0.0104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20081211081179,train,11,0.4048,2008,2,69,40,12,1440,0.559,0.0,0.0,0.1285,0.0,0.0139,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0729,0.0,0.0417,0.0
20200201200911,train,11,0.1417,2020,1,79,40,15,1440,0.2778,0.5521,0.0,0.0,0.0,0.0104,0.0451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0938,0.0,0.0208,0.0
20091010091163,train,11,0.2062,2009,2,38,37,10,1440,0.4576,0.4167,0.0,0.0,0.0,0.0035,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104,0.1097
20231211231734,train,11,0.4048,2023,1,50,32,10,1440,0.0694,0.0,0.0,0.0,0.0,0.0139,0.0139,0.0,0.0,0.8611,0.0,0.0,0.0,0.0139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0278,0.0
20200503200142,train,11,0.1648,2020,1,72,39,7,1440,0.4375,0.5312,0.0139,0.0,0.0,0.0104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069,0.0,0.0
20160302160881,train,11,0.2956,2016,2,49,39,10,1440,0.3333,0.2292,0.0,0.0,0.0,0.0,0.0208,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2292,0.0
20190212180745,train,11,0.4048,2019,1,47,43,14,1440,0.4896,0.0,0.0,0.0,0.0,0.125,0.0903,0.0,0.0208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1771,0.0,0.0,0.0,0.0,0.0972,0.0
20220302222077,train,11,0.3486,2022,2,27,43,10,1440,0.3125,0.1181,0.0,0.3889,0.0,0.0208,0.0,0.0833,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139,0.0
20060908062174,train,11,0.2956,2006,1,37,39,17,1440,0.3542,0.2292,0.0,0.1979,0.0,0.0417,0.0417,0.0,0.0208,0.0104,0.0,0.0,0.0,0.0208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.0
20061109060510,train,11,0.3254,2006,1,76,45,16,1440,0.684,0.1667,0.0,0.0,0.0,0.0521,0.0069,0.0,0.0,0.0,0.0,0.0,0.0,0.0139,0.0417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0347,0.0
20030504030644,train,11,0.2483,2003,1,51,39,17,1440,0.5486,0.3285,0.0,0.0,0.0,0.0764,0.0069,0.0,0.0104,0.0035,0.0,0.0,0.0,0.0069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069,0.0118,0.0
20080706080555,train,11,0.3916,2008,2,48,46,10,1440,0.3056,0.0278,0.0,0.4583,0.0,0.0417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0
