tucaseid,split,cluster,health_score,year,sex,age,education,sequence_length,total_minutes,Sleep,TV/Screen,Exercise,Work (main),Work (other),Eating/Drinking,Grooming/Self-care,Housework,Food Prep,Home Maintenance,Childcare,Adult Care,Education,Shopping,Professional Services,Household Services,Civic/Government,Socializing (family),Socializing (friends),Leisure/Relaxing,Arts/Entertainment,Religious/Volunteer,Phone/Communication,Travel,Other
20111110110597,train,7,0.3281,2011,1,46,43,19,1440,0.4583,0.1215,0.0,0.066,0.0,0.0521,0.0382,0.0,0.0,0.0,0.0347,0.0,0.0,0.0,0.0,0.0,0.0,0.0417,0.0,0.0,0.0,0.1458,0.0,0.0417,0.0
20040403041946,train,7,0.3288,2004,1,41,39,14,1440,0.3007,0.0437,0.0,0.4826,0.0,0.1181,0.0208,0.0,0.0104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0236,0.0
20030112023188,train,7,0.2803,2003,2,61,41,18,1440,0.2292,0.1403,0.0,0.5014,0.0,0.0104,0.0278,0.0,0.0799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069,0.0042,0.0
20130302130111,train,7,0.3351,2013,1,19,39,13,1440,0.25,0.184,0.0764,0.2708,0.0,0.0417,0.0312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0799,0.0,0.0,0.0,0.0,0.066,0.0
20161009160084,train,7,0.3508,2016,2,32,41,11,1440,0.3153,0.0,0.0,0.5271,0.0,0.0104,0.0625,0.0,0.0694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0153,0.0
20100908101681,train,7,0.1218,2010,1,57,44,22,1440,0.1667,0.4569,0.0,0.1458,0.0,0.0451,0.0139,0.0,0.0208,0.0417,0.0014,0.0,0.0,0.0312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0764,0.0
20220112212364,train,7,0.3298,2022,1,62,37,16,1440,0.3611,0.0417,0.0,0.4306,0.0,0.0625,0.0417,0.0,0.0069,0.0139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417,0.0
20180706181656,train,7,0.3054,2018,1,39,43,26,1440,0.2153,0.2292,0.0694,0.1667,0.0,0.1181,0.0243,0.0,0.0208,0.0903,0.0,0.0,0.0,0.0,0.0104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556,0.0
20170605172272,train,7,0.288,2017,1,40,39,10,1440,0.4375,0.125,0.0,0.3403,0.0,0.0417,0.0278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0278,0.0
20050706051154,train,7,0.4346,2005,1,45,43,15,1440,0.1528,0.0417,0.0,0.4653,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2083,0.0,0.0,0.0,0.0,0.0,0.0694,0.0
20240605240267,train,7,0.3805,2024,2,18,39,18,1440,0.5868,0.0069,0.0,0.0764,0.0,0.059,0.0764,0.0799,0.0278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066,0.0,0.0,0.0,0.0,0.0,0.0208,0.0
20130202131907,train,7,0.363,2013,1,27,39,25,1440,0.3299,0.0104,0.0,0.316,0.0,0.125,0.0139,0.0764,0.0417,0.0,0.0347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0521,0.0
20041110042482,train,7,0.2914,2004,1,49,39,11,1440,0.4708,0.1493,0.0,0.125,0.0,0.0764,0.0,0.0833,0.0,0.0417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312,0.0,0.0,0.0,0.0,0.0,0.0222,0.0
20050403050009,train,7,0.3438,2005,2,20,39,14,1440,0.3854,0.0139,0.0,0.4792,0.0,0.0208,0.0486,0.0,0.0069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104,0.0347,0.0
20031211031552,train,7,0.3455,2003,2,31,36,20,1440,0.2153,0.059,0.0,0.5104,0.0,0.0208,0.0278,0.0035,0.0,0.0,0.0,0.0007,0.0,0.0,0.0,0.0,0.0,0.0486,0.0,0.0,0.0,0.0,0.0,0.1139,0.0
20170111161249,train,7,0.4049,2017,1,45,43,17,1440,0.2083,0.0,0.0417,0.4062,0.0,0.0625,0.0208,0.0,0.0208,0.0,0.0243,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556,0.0,0.0764,0.0
20080706082258,train,7,0.2565,2008,1,58,43,19,1440,0.2674,0.1875,0.0,0.4549,0.0,0.0104,0.0208,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0347,0.0208
20200706201906,train,7,0.3508,2020,2,53,43,8,1440,0.4688,0.0,0.0,0.4062,0.0,0.0,0.0278,0.0417,0.0,0.0139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417,0.0
20030908031367,train,7,0.3508,2003,2,35,45,9,1440,0.5625,0.0,0.0,0.0,0.0,0.0208,0.0,0.0139,0.0278,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0
20120404122394,train,7,0.3246,2012,1,32,33,17,1440,0.4444,0.1354,0.0,0.1458,0.0,0.0625,0.0208,0.0,0.0,0.0417,0.0833,0.0,0.0,0.0104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556,0.0
20200706202334,train,7,0.3012,2020,1,70,40,20,1440,0.2708,0.0986,0.0,0.0833,0.0,0.0097,0.0056,0.0,0.0035,0.2597,0.0,0.0,0.0,0.0,0.0021,0.0,0.0,0.0,0.216,0.0,0.0,0.0,0.0,0.0507,0.0
20180705180693,train,7,0.2513,2018,1,57,39,16,1440,0.2444,0.1979,0.0,0.3125,0.0,0.0694,0.0208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312,0.0,0.0,0.0,0.0,0.1236,0.0
20060111052240,train,7,0.2827,2006,1,51,43,14,1440,0.1354,0.1354,0.0,0.5069,0.0,0.0104,0.0104,0.0,0.0,0.0417,0.0,0.0,0.0,0.0,0.0208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1389,0.0
20140403140103,train,7,0.2967,2014,1,62,39,17,1440,0.3472,0.1076,0.0,0.3646,0.0,0.0,0.0,0.0,0.0069,0.0,0.0,0.0083,0.0,0.0139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1306,0.0208
20040110031800,train,7,0.2234,2004,1,67,33,8,1440,0.3056,0.2535,0.0,0.3646,0.0,0.0417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0347,0.0
20180504180581,train,7,0.3438,2018,1,45,40,16,1440,0.3785,0.0972,0.0417,0.3542,0.0,0.0104,0.0451,0.0,0.0104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0
20040504042390,train,7,0.3089,2004,1,45,34,20,1440,0.2708,0.0833,0.0,0.5521,0.0,0.0556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0382,0.0
20100403101767,train,7,0.3717,2010,2,28,42,9,1440,0.3194,0.0,0.0208,0.5486,0.0,0.0,0.0417,0.0208,0.0208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0278,0.0
20130504131173,train,7,0.4119,2013,2,39,44,23,1440,0.2812,0.0,0.0208,0.3403,0.0,0.0208,0.0347,0.0208,0.0312,0.0,0.0799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.0,0.1667,0.0
20100605101844,train,7,0.3403,2010,2,47,42,22,1440,0.2812,0.0208,0.0,0.2674,0.1042,0.0382,0.0451,0.0,0.0139,0.0208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1042,0.0,0.0,0.0833,0.0,0.0208,0.0
20180908181061,train,7,0.2824,2018,1,39,40,13,1440,0.25,0.1361,0.0,0.0,0.0,0.0,0.0,0.0208,0.0,0.0049,0.0,0.0021,0.0,0.0208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5653,0.0
20230112221832,train,7,0.3037,2023,1,45,41,13,1440,0.2264,0.0938,0.0,0.6111,0.0,0.0243,0.0167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0278,0.0
20070301072224,train,7,0.4066,2007,2,34,39,19,1440,0.1667,0.0,0.0,0.4722,0.0,0.0729,0.0521,0.0,0.0,0.0069,0.1111,0.0,0.0,0.0417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0764,0.0
