tucaseid,split,cluster,health_score,year,sex,age,education,sequence_length,total_minutes,Sleep,TV/Screen,Exercise,Work (main),Work (other),Eating/Drinking,Grooming/Self-care,Housework,Food Prep,Home Maintenance,Childcare,Adult Care,Education,Shopping,Professional Services,Household Services,Civic/Government,Socializing (family),Socializing (friends),Leisure/Relaxing,Arts/Entertainment,Religious/Volunteer,Phone/Communication,Travel,Other
20130112122514,train,14,0.453,2013,1,40,43,26,1440,0.2674,0.0139,0.0,0.3611,0.0,0.059,0.0382,0.0,0.0347,0.0,0.1458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.0,0.0764,0.0
20071110072008,train,14,0.3487,2007,1,38,40,28,1440,0.2347,0.0972,0.0,0.3924,0.0,0.0382,0.0361,0.0417,0.0347,0.0,0.0104,0.0,0.0,0.0174,0.0,0.0,0.0,0.0417,0.0,0.0,0.0,0.0,0.0,0.0556,0.0
20170302171256,train,14,0.3406,2017,1,35,43,19,1440,0.3438,0.1111,0.0,0.3889,0.0,0.0451,0.0208,0.0,0.0069,0.0174,0.0451,0.0,0.0,0.0,0.0,0.0,0.0,0.0069,0.0,0.0,0.0,0.0,0.0,0.0139,0.0
20060806060772,train,14,0.3998,2006,2,51,43,22,1440,0.2812,0.0208,0.0,0.2396,0.0,0.1354,0.0417,0.0,0.0833,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1146,0.0208
20110605111788,train,14,0.489,2011,2,51,43,24,1440,0.4146,0.0,0.0,0.0,0.0,0.0729,0.0069,0.1389,0.0,0.059,0.1931,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0521,0.0
20030908033174,train,14,0.4325,2003,1,64,39,19,1440,0.2222,0.1944,0.0,0.1875,0.0,0.0312,0.0312,0.0,0.0208,0.0,0.2812,0.0208,0.0,0.0,0.0,0.0,0.0,0.0104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20090302091626,train,14,0.3275,2009,2,55,39,14,1440,0.3417,0.0833,0.0,0.4132,0.0,0.0694,0.0382,0.0,0.0,0.0,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0521,0.0
20130908132280,train,14,0.3446,2013,1,41,44,17,1440,0.3542,0.0799,0.0,0.3194,0.0,0.0729,0.0139,0.0,0.0,0.0,0.0278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0694,0.0
20031009031242,train,14,0.3692,2003,1,35,39,18,1440,0.2708,0.0972,0.0,0.3576,0.0,0.0417,0.0417,0.0,0.0,0.0,0.0868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1042,0.0
20040806042364,train,14,0.4481,2004,2,27,39,15,1440,0.4479,0.05,0.0,0.25,0.0,0.0417,0.0208,0.0,0.0,0.0,0.0556,0.0,0.0,0.0,0.0,0.0,0.0,0.1181,0.0,0.0,0.0,0.0,0.0,0.016,0.0
20031211032660,train,14,0.4845,2003,2,40,40,19,1440,0.309,0.0,0.0,0.3819,0.0,0.0278,0.0271,0.0,0.0104,0.0,0.0431,0.0,0.0,0.0,0.0,0.0,0.0,0.1424,0.0,0.0,0.0,0.0,0.0,0.0583,0.0
20150112142114,train,14,0.3328,2015,2,33,43,22,1440,0.3299,0.0951,0.0,0.3611,0.0,0.059,0.0347,0.0,0.0035,0.0,0.0229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0938,0.0
20120504122138,train,14,0.4117,2012,2,42,43,25,1440,0.3715,0.0771,0.0,0.0069,0.0,0.0625,0.0625,0.0208,0.0347,0.0625,0.0556,0.0,0.0,0.125,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.0375,0.0
