tucaseid,split,cluster,health_score,year,sex,age,education,sequence_length,total_minutes,Sleep,TV/Screen,Exercise,Work (main),Work (other),Eating/Drinking,Grooming/Self-care,Housework,Food Prep,Home Maintenance,Childcare,Adult Care,Education,Shopping,Professional Services,Household Services,Civic/Government,Socializing (family),Socializing (friends),Leisure/Relaxing,Arts/Entertainment,Religious/Volunteer,Phone/Communication,Travel,Other
20190706191611,train,1,0.5209,2019,2,28,39,29,1440,0.4743,0.0625,0.0,0.0,0.0,0.0347,0.0854,0.0417,0.0472,0.0,0.1917,0.0,0.0,0.0417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069,0.0139,0.0
20190909191598,train,1,0.2977,2019,2,74,43,32,1440,0.375,0.2,0.0,0.0,0.0,0.0243,0.0396,0.0208,0.0069,0.0,0.0312,0.0,0.0,0.0278,0.0,0.0,0.0,0.0312,0.0,0.0,0.0,0.1944,0.0,0.0486,0.0
20080706081104,train,1,0.7355,2008,2,37,44,31,1440,0.316,0.0833,0.1667,0.0,0.0,0.0389,0.0208,0.125,0.0069,0.0312,0.0938,0.0,0.0,0.0208,0.0,0.0,0.0,0.0417,0.0,0.0,0.0,0.0347,0.0,0.0201,0.0
20240907241249,train,1,0.3605,2024,1,30,43,33,1440,0.3333,0.1875,0.0,0.0,0.0,0.0139,0.0104,0.0833,0.0417,0.0,0.125,0.0208,0.0,0.0139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0868,0.0,0.0833,0.0
20080301081187,train,1,0.4506,2008,2,29,45,32,1440,0.3542,0.1042,0.0,0.0,0.0,0.1111,0.0312,0.1493,0.0,0.0,0.1354,0.0,0.0,0.0417,0.0,0.0,0.0,0.0139,0.0,0.0,0.0,0.0,0.0,0.059,0.0
20171008172191,train,1,0.4401,2017,2,32,36,29,1440,0.5132,0.0833,0.0,0.0,0.0,0.0312,0.0625,0.0417,0.05,0.0,0.116,0.0,0.0,0.0208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139,0.0417,0.0257,0.0
20211111212580,train,1,0.5017,2021,2,55,44,30,1440,0.359,0.0,0.0417,0.3208,0.0,0.0069,0.0069,0.0208,0.0938,0.116,0.0229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111,0.0
20151008151798,train,1,0.4198,2015,2,49,40,34,1440,0.2326,0.0208,0.0,0.2104,0.0,0.0833,0.0486,0.0278,0.0,0.0,0.0292,0.0,0.0,0.0382,0.0,0.0,0.0,0.0,0.0,0.0,0.1076,0.0,0.0,0.2014,0.0
20100303101380,train,1,0.4564,2010,2,41,43,32,1440,0.3229,0.2083,0.0,0.0,0.0,0.0417,0.0,0.0417,0.0069,0.0208,0.2604,0.0,0.0,0.0556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0382,0.0035
20060201060873,train,1,0.3953,2006,2,35,39,29,1440,0.3333,0.2361,0.0,0.0,0.0,0.0625,0.0208,0.0833,0.0451,0.0035,0.2153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20050302052057,train,1,0.3983,2005,2,44,43,33,1440,0.2812,0.0903,0.0,0.2917,0.0,0.0208,0.0243,0.0208,0.059,0.0139,0.0104,0.0,0.0,0.0104,0.0069,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0104,0.0972,0.0
20150908151803,train,1,0.4855,2015,2,44,45,31,1440,0.3299,0.0312,0.0,0.0,0.0,0.0417,0.0208,0.0417,0.0521,0.0278,0.1181,0.0,0.0,0.0312,0.0,0.0,0.0,0.0,0.0,0.0,0.0521,0.1493,0.0,0.1042,0.0
20040807041048,train,1,0.4983,2004,2,38,39,34,1440,0.2882,0.0312,0.0139,0.3125,0.0,0.0611,0.0521,0.0,0.0521,0.0,0.0813,0.0,0.0,0.0,0.0,0.0,0.0,0.0243,0.0,0.0,0.0,0.0,0.0312,0.0521,0.0
20151110151209,train,1,0.5,2015,2,26,40,32,1440,0.3333,0.1076,0.0,0.0,0.0,0.0521,0.0312,0.0417,0.05,0.0833,0.2118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0729
20101110102113,train,1,0.493,2010,2,38,43,29,1440,0.4167,0.0604,0.0,0.0,0.0,0.0347,0.0208,0.125,0.1007,0.0,0.1285,0.0,0.0,0.016,0.0,0.0,0.0,0.0278,0.0,0.0,0.0,0.0,0.0035,0.066,0.0
20210112200808,train,1,0.286,2021,1,38,43,33,1440,0.375,0.2188,0.0,0.125,0.0,0.0521,0.0278,0.0,0.0625,0.0,0.0257,0.0,0.0,0.0104,0.0,0.0,0.0,0.0417,0.0,0.0,0.0,0.0,0.0,0.0611,0.0
20171009170140,train,1,0.7355,2017,2,30,43,34,1440,0.2361,0.0,0.0417,0.0,0.0,0.0521,0.0521,0.0208,0.059,0.0,0.3021,0.0,0.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.0417
20050908051725,train,1,0.4622,2005,1,46,39,30,1440,0.309,0.0729,0.0,0.3667,0.0,0.05,0.0215,0.0,0.0132,0.0069,0.1146,0.0,0.0,0.0,0.0,0.0,0.0,0.0174,0.0,0.0,0.0,0.0,0.0,0.0278,0.0
20030908030035,train,1,0.4547,2003,2,39,40,34,1440,0.3194,0.0104,0.0,0.3924,0.0,0.0104,0.0396,0.0174,0.0139,0.0,0.0465,0.0,0.0,0.059,0.0035,0.0,0.0,0.0139,0.0,0.0,0.0,0.0,0.0,0.0736,0.0
20160504161585,train,1,0.4424,2016,1,33,43,34,1440,0.3472,0.0514,0.0069,0.3493,0.0,0.0417,0.0312,0.0007,0.0521,0.0035,0.0729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222,0.0208
20031009032476,train,1,0.543,2003,1,31,39,29,1440,0.3271,0.1007,0.0,0.0104,0.0,0.0625,0.0278,0.0312,0.0,0.0,0.2542,0.0,0.0,0.0625,0.0,0.0,0.0,0.0021,0.0,0.0,0.0208,0.0,0.0,0.1007,0.0
20180112172369,train,1,0.4535,2018,2,34,44,31,1440,0.3542,0.066,0.0,0.0417,0.0,0.1528,0.0521,0.0312,0.0347,0.0312,0.1042,0.0,0.0,0.0556,0.0,0.0,0.0,0.0104,0.0,0.0,0.0,0.0104,0.0,0.0556,0.0
20090302090929,train,1,0.5273,2009,2,32,40,29,1440,0.2847,0.0,0.0,0.3403,0.0,0.0451,0.066,0.0,0.0646,0.0139,0.1368,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0451,0.0
20070302072384,train,1,0.5581,2007,2,27,43,30,1440,0.2854,0.0417,0.0,0.2736,0.0,0.0014,0.0639,0.0694,0.0,0.0,0.2153,0.0007,0.0,0.0104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0382,0.0
20180908181830,train,1,0.4831,2018,1,42,39,34,1440,0.2986,0.1076,0.0,0.0,0.0,0.0278,0.0069,0.0,0.0312,0.1458,0.0549,0.0417,0.0,0.0521,0.0,0.0,0.0,0.1368,0.0,0.0,0.0,0.0,0.0,0.0861,0.0104
20161211161654,train,1,0.4308,2016,1,40,43,32,1440,0.3438,0.0694,0.0312,0.0,0.0,0.0896,0.0104,0.0,0.0,0.0,0.0285,0.0,0.0,0.1736,0.0,0.0,0.0,0.0,0.0729,0.0,0.0,0.0,0.0,0.1806,0.0
20161109161491,train,1,0.5669,2016,2,45,43,31,1440,0.3438,0.0,0.0,0.309,0.0,0.0312,0.0069,0.0035,0.0208,0.0208,0.1076,0.0,0.0,0.0,0.0,0.0,0.0,0.0764,0.0,0.0,0.0,0.0,0.0,0.0694,0.0104
20100706102063,train,1,0.3715,2010,2,39,43,31,1440,0.2917,0.1333,0.0,0.0,0.0,0.0312,0.0,0.0361,0.0208,0.0625,0.084,0.0,0.0,0.0069,0.2299,0.0,0.0,0.0,0.0,0.0,0.0,0.0521,0.0,0.0514,0.0
20040403041236,train,1,0.5145,2004,2,26,40,29,1440,0.3889,0.1944,0.0278,0.0,0.0,0.0312,0.0,0.0347,0.0312,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0938,0.0,0.0,0.0,0.0,0.0,0.0312,0.0
20070909070704,train,1,0.4506,2007,1,60,44,31,1440,0.5312,0.0278,0.0,0.1458,0.0,0.0556,0.0,0.0278,0.0382,0.0382,0.0312,0.0,0.0,0.0208,0.0069,0.0035,0.0,0.0417,0.0,0.0,0.0,0.0,0.0,0.0312,0.0
20160201161576,train,1,0.6715,2016,2,39,33,34,1440,0.3264,0.0417,0.0556,0.0,0.0,0.0208,0.0278,0.0868,0.125,0.0,0.2396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0764,0.0
20220504221278,train,1,0.3256,2022,2,32,44,29,1440,0.2569,0.1458,0.0,0.3785,0.0,0.0486,0.0382,0.0035,0.0556,0.0243,0.0417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069,0.0
20141009140887,train,1,0.6866,2014,2,31,43,33,1440,0.3611,0.0,0.0139,0.0,0.0,0.0139,0.0,0.1354,0.0486,0.0208,0.2576,0.0,0.0,0.0625,0.0,0.0,0.0,0.0417,0.0,0.0,0.0,0.0069,0.0,0.0375,0.0
20070201072370,train,1,0.3384,2007,2,47,40,33,1440,0.3021,0.1118,0.0,0.0,0.0,0.0417,0.0424,0.0,0.0,0.0875,0.0229,0.0,0.0,0.1562,0.0,0.0104,0.0,0.0,0.0,0.0,0.0,0.0208,0.0,0.1389,0.0653
20140112132287,train,1,0.4622,2014,2,45,33,29,1440,0.3174,0.0,0.0,0.0,0.0,0.1146,0.0243,0.1389,0.2674,0.0056,0.0069,0.0,0.0,0.0,0.0,0.0,0.0,0.0521,0.0,0.0,0.0,0.0521,0.0208,0.0,0.0
20100404102028,train,1,0.475,2010,1,35,43,33,1440,0.2604,0.0903,0.0583,0.3674,0.0,0.0472,0.0104,0.0,0.0035,0.0215,0.0375,0.0,0.0,0.0,0.0139,0.0,0.0,0.0104,0.0,0.0,0.0,0.034,0.0,0.0451,0.0
20100201101869,train,1,0.4209,2010,2,39,40,29,1440,0.2889,0.0833,0.0208,0.3424,0.0,0.0694,0.0208,0.0,0.0174,0.0,0.0514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222,0.0833
20160112152336,train,1,0.6047,2016,2,32,41,29,1440,0.3299,0.0625,0.0,0.0,0.0,0.125,0.0208,0.0764,0.0347,0.0,0.2778,0.0,0.0,0.0,0.0,0.0,0.0,0.0139,0.0,0.0,0.0,0.0,0.0,0.059,0.0
20041009041956,train,1,0.3907,2004,2,38,43,31,1440,0.3056,0.1458,0.0174,0.0,0.0,0.0833,0.0347,0.0729,0.0521,0.0417,0.0639,0.0,0.0,0.0312,0.0208,0.0,0.0,0.0208,0.0,0.0,0.0,0.0,0.0,0.0889,0.0208
20080504082366,train,1,0.4477,2008,2,22,40,30,1440,0.3681,0.125,0.0,0.0,0.0,0.0208,0.0312,0.0069,0.0833,0.0,0.125,0.0,0.0,0.0208,0.0,0.0,0.0,0.0417,0.0,0.0,0.0,0.0,0.0417,0.1354,0.0
20091109090867,train,1,0.4076,2009,2,41,43,31,1440,0.3125,0.0826,0.0,0.2396,0.0,0.0382,0.0312,0.066,0.0,0.0069,0.0764,0.0,0.0,0.0451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0701,0.0312
20060605061620,train,1,0.5029,2006,2,35,44,33,1440,0.3368,0.0972,0.0,0.0,0.0,0.0347,0.0312,0.0625,0.0729,0.0312,0.191,0.0,0.0,0.0417,0.0,0.0,0.0,0.0139,0.0,0.0,0.0,0.0521,0.0,0.0347,0.0
20090302092176,train,1,0.5058,2009,2,37,43,29,1440,0.3576,0.0104,0.0,0.1806,0.0,0.059,0.059,0.0,0.0,0.0014,0.1215,0.0,0.0,0.0403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417,0.0,0.1285,0.0
20060806061530,train,1,0.4448,2006,2,31,39,33,1440,0.3618,0.0,0.0,0.3819,0.0,0.0556,0.0278,0.0208,0.0069,0.0139,0.0069,0.0,0.0,0.0347,0.0,0.0,0.0,0.0312,0.0,0.0,0.0,0.0,0.0,0.0264,0.0319
20140705142409,train,1,0.2878,2014,2,41,43,29,1440,0.3438,0.2431,0.0,0.0,0.0,0.0139,0.0,0.1076,0.0417,0.0625,0.0938,0.0,0.0,0.0208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139,0.059
