tucaseid,split,cluster,health_score,year,sex,age,education,sequence_length,total_minutes,Sleep,TV/Screen,Exercise,Work (main),Work (other),Eating/Drinking,Grooming/Self-care,Housework,Food Prep,Home Maintenance,Childcare,Adult Care,Education,Shopping,Professional Services,Household Services,Civic/Government,Socializing (family),Socializing (friends),Leisure/Relaxing,Arts/Entertainment,Religious/Volunteer,Phone/Communication,Travel,Other
20081009082262,train,2,0.4802,2008,2,29,41,24,1440,0.3993,0.0625,0.0,0.0,0.0,0.0417,0.0208,0.0833,0.125,0.0,0.1076,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0347,0.0
20170111162209,train,2,0.382,2017,2,66,42,26,1440,0.5208,0.2014,0.0,0.0,0.0,0.0417,0.0104,0.0312,0.0833,0.0208,0.0903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171110171395,train,2,0.478,2017,1,35,43,22,1440,0.375,0.1597,0.0,0.0,0.0,0.0208,0.0,0.0833,0.0208,0.0625,0.2014,0.0,0.0,0.0417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0347,0.0
20080112071296,train,2,0.6524,2008,2,33,43,17,1440,0.4306,0.0556,0.0833,0.0,0.0,0.0069,0.0278,0.0833,0.0,0.0,0.0486,0.0,0.0,0.0,0.0,0.0,0.0,0.1597,0.0,0.0,0.0,0.0,0.0,0.1042,0.0
20110808111320,train,2,0.5316,2011,2,25,40,25,1440,0.375,0.1243,0.0,0.0,0.0,0.0729,0.0104,0.0139,0.0729,0.0,0.2514,0.0,0.0792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20161008160888,train,2,0.515,2016,2,60,39,16,1440,0.3472,0.1632,0.0,0.0,0.0,0.0694,0.0347,0.0729,0.0208,0.0,0.0208,0.0,0.0,0.0,0.0,0.0,0.0,0.2431,0.0,0.0,0.0,0.0069,0.0208,0.0,0.0
20100907101559,train,2,0.4409,2010,1,37,43,20,1440,0.3438,0.0417,0.0,0.0,0.0,0.2292,0.0208,0.0521,0.0,0.125,0.0243,0.0,0.0,0.0312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417,0.0903
20050504050742,train,2,0.3471,2005,1,34,44,20,1440,0.4167,0.375,0.0833,0.0,0.0,0.0104,0.0104,0.0208,0.0035,0.0174,0.0417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0208,0.0
20030201030505,train,2,0.3515,2003,1,42,43,14,1440,0.375,0.2431,0.0,0.0,0.0,0.1042,0.0417,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0278,0.0
20190909190636,train,2,0.4091,2019,2,28,40,20,1440,0.5458,0.1458,0.0,0.0,0.0,0.059,0.0,0.0833,0.0278,0.0292,0.0778,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0278,0.0
